facility_id,facility_name,crowd_level,conditions,n_conditions,risk_score,risk_level,risk_icon,p_emergency,p_sev_경증,p_sev_중등증,p_sev_중증,staff,equipment,actions,escalation,fac_note
F04,체험텃밭,혼잡,강풍|우천|폭염,3,0.0384,관찰,🔵,0.028,0.7552,0.0513,0.1935,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|우천|폭염,3,0.0383,관찰,🔵,0.028,0.725,0.1071,0.1679,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,우천|폭염|피크타임,3,0.1287,주의,🟡,0.0969,0.8175,0.0351,0.1474,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|폭염|한파,3,0.0351,관찰,🔵,0.028,0.8973,0.0586,0.0441,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|폭염|한파,3,0.036,관찰,🔵,0.028,0.8002,0.1547,0.0451,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,폭염|피크타임|한파,3,0.1197,주의,🟡,0.0969,0.9308,0.0382,0.031,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|야간|폭염,3,0.036,관찰,🔵,0.028,0.8002,0.1547,0.0451,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|폭염|피크타임,3,0.1197,주의,🟡,0.0969,0.9308,0.0382,0.031,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|폭염|피크타임,3,0.036,관찰,🔵,0.028,0.8002,0.1547,0.0451,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|우천|한파,3,0.0841,주의,🟡,0.0606,0.725,0.0655,0.2095,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|우천|한파,3,0.0919,주의,🟡,0.0606,0.4631,0.2255,0.3114,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,우천|피크타임|한파,3,0.086,주의,🟡,0.0606,0.6896,0.0592,0.2511,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|야간|우천,3,0.082,주의,🟡,0.0606,0.6485,0.2551,0.0964,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|우천|피크타임,3,0.0772,주의,🟡,0.0606,0.89,0.0272,0.0828,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|우천|피크타임,3,0.0902,주의,🟡,0.0606,0.4535,0.2986,0.2479,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|야간|한파,3,0.0485,관찰,🔵,0.0336,0.3038,0.6245,0.0716,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|피크타임|한파,3,0.0432,관찰,🔵,0.0336,0.8322,0.098,0.0698,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|피크타임|한파,3,0.0485,관찰,🔵,0.0336,0.3038,0.6245,0.0716,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|야간|피크타임,3,0.0841,주의,🟡,0.0606,0.3983,0.5886,0.0132,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|우천|폭염|한파,4,0.0384,관찰,🔵,0.028,0.7552,0.0513,0.1935,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,야간|우천|폭염|한파,4,0.0383,관찰,🔵,0.028,0.725,0.1071,0.1679,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,우천|폭염|피크타임|한파,4,0.1287,주의,🟡,0.0969,0.8175,0.0351,0.1474,예방 모니터 1명 + 대기 요원 1명,"구급함, 무전기, 음용수, 그늘막","예방 순찰 30분 간격 강화 | 응급 대응 장비 위치·작동 상태 점검 | 고위험 방문객 (노약자·어린이·임산부) 적극 모니터링 | 기상 변화·밀도 실시간 확인 | 대기 인력 현장 근접 배치 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [한파] 저체온증 위험 모니터링, 실내 대피 공간 운영, 동상 응급처치 키트 배치",이상 징후(쓰러짐·발열·외상) 발견 즉시 위험 단계 상향,체험장 — 활동 중 외상·골절 주의
F04,체험텃밭,혼잡,강풍|야간|우천|폭염,4,0.0383,관찰,🔵,0.028,0.725,0.1071,0.1679,순찰 요원 1명,"구급함, 무전기","일반 안전 순찰 60분 간격 유지 | 기상특보·예보 확인 | 방문객 밀도 추이 모니터링 | 비상 연락망 점검 | [폭염] 그늘·음용수 추가 배치, 열사병 집중 모니터링, 피크타임 야외 자제 권고 | [우천] 미끄러짐 주의 안내, 낙뢰 위험 시설 대피, 우천 장비 점검 | [강풍] 낙하물 위험 구역 통제, 야외 구조물·천막 긴급 점검 | [야간] 조명 확보 및 시야 불량 구역 안전선 설치, 야간 순찰 강화",기상특보 발령 또는 밀도 > 0.6 시 주의 단계 상향,체험장 — 활동 중 외상·골절 주의
